accord_id,accord_name,accord_category,note_id,note_name,default_pct,min_pct,max_pct,layers,roles
ACC-0103,Cold Metallic Wood,Abstract,NOTE-0476,Habanolide,4.269,2.561,5.976,base,modifier
ACC-0104,Bitter Sap,Green Resinous,NOTE-0021,Ambroxan,14.267,8.56,19.974,base,modifier
ACC-0104,Bitter Sap,Green Resinous,NOTE-0205,Iso E Super,15.733,9.44,22.026,base,modifier
ACC-0104,Bitter Sap,Green Resinous,NOTE-0477,Galbanum Resin,36.882,22.128999999999998,51.635000000000005,heart|top,driver
ACC-0104,Bitter Sap,Green Resinous,NOTE-0478,Elemi Resin,16.851,10.11,23.591,heart,support
ACC-0104,Bitter Sap,Green Resinous,NOTE-0479,Lentisque Absolute,10.218,6.131,14.306,heart,support
ACC-0104,Bitter Sap,Green Resinous,NOTE-0480,Violet Leaf Absolute,6.049,3.629,8.469,heart,modifier
ACC-0105,Dusty Powder,Abstract Powdery,NOTE-0087,Cashmeran,5.127,3.076,7.178,base,modifier
ACC-0105,Dusty Powder,Abstract Powdery,NOTE-0465,Musk Ketone,5.615,3.369,7.861,base,modifier
ACC-0105,Dusty Powder,Abstract Powdery,NOTE-0481,Orris Concrete,29.258,17.555,40.961,base,driver
ACC-0105,Dusty Powder,Abstract Powdery,NOTE-0482,Rice Powder Accord,28.925,17.355,40.495,heart,support
ACC-0105,Dusty Powder,Abstract Powdery,NOTE-0483,Mimosa Absolute,19.434,11.66,27.207,heart,support
ACC-0105,Dusty Powder,Abstract Powdery,NOTE-0484,Heliotropin,11.641,6.985,16.298,heart,modifier
ACC-0106,Smoked Tea Leather,Hybrid,NOTE-0455,Labdanum Absolute,6.557,3.934,9.18,base,modifier
ACC-0106,Smoked Tea Leather,Hybrid,NOTE-0466,Black Tea Absolute,42.288,25.373,59.204,heart,driver
ACC-0106,Smoked Tea Leather,Hybrid,NOTE-0467,Mate Absolute,17.712,10.627,24.796,heart,support
ACC-0106,Smoked Tea Leather,Hybrid,NOTE-0471,Birch Tar Rectified,16.889,10.133,23.645,base,driver
ACC-0106,Smoked Tea Leather,Hybrid,NOTE-0476,Habanolide,4.669,2.802,6.537,base,modifier
ACC-0106,Smoked Tea Leather,Hybrid,NOTE-0485,IsoButyl Quinoline,11.885,7.131,16.638,base,support
ACC-0107,Wet Stone,Mineral,NOTE-0021,Ambroxan,8.372,5.023,11.721,base,modifier
ACC-0107,Wet Stone,Mineral,NOTE-0205,Iso E Super,7.692,4.615,10.769,base,modifier
ACC-0107,Wet Stone,Mineral,NOTE-0464,Aldehyde C-12 MNA,25.0,15.0,35.0,top,support
ACC-0107,Wet Stone,Mineral,NOTE-0473,Ambergris Accord,10.424,6.254,14.593,base,support
ACC-0107,Wet Stone,Mineral,NOTE-0476,Habanolide,3.512,2.107,4.917,base,modifier
ACC-0107,Wet Stone,Mineral,NOTE-0486,Geosmin Trace,45.0,27.0,63.0,heart,driver
ACC-0108,Cold Spice,Abstract Spicy,NOTE-0021,Ambroxan,13.314,7.989,18.64,base,modifier
ACC-0108,Cold Spice,Abstract Spicy,NOTE-0205,Iso E Super,29.158,17.495,40.821,base,modifier
ACC-0108,Cold Spice,Abstract Spicy,NOTE-0476,Habanolide,12.073,7.244,16.903,base,modifier
ACC-0108,Cold Spice,Abstract Spicy,NOTE-0487,Cardamom CO₂,21.282,12.769,29.794,top,driver
ACC-0108,Cold Spice,Abstract Spicy,NOTE-0488,Pink Pepper CO₂,15.537,9.322,21.752,top,support
ACC-0108,Cold Spice,Abstract Spicy,NOTE-0489,Aldehyde C-10,8.636,5.181,12.09,top,support
ACC-0109,Fresh Citrus,Citrus,NOTE-0205,Iso E Super,28.716712832871668,17.229827701722982,40.20359796402036,base,modifier
ACC-0109,Fresh Citrus,Citrus,NOTE-0449,Bergamot Oil,19.40280597194028,11.641883581164187,27.163728362716373,top,driver
ACC-0109,Fresh Citrus,Citrus,NOTE-0476,Habanolide,25.82874171258287,15.496845031549684,36.15963840361596,base,modifier
ACC-0109,Fresh Citrus,Citrus,NOTE-0489,Aldehyde C-10,7.787922120778792,4.672953270467295,10.903890961090388,top,support
ACC-0109,Fresh Citrus,Citrus,NOTE-0490,Lemon Oil,13.361866381336187,8.01691983080169,18.70581294187058,top,support
ACC-0109,Fresh Citrus,Citrus,NOTE-0491,Petitgrain Oil,4.901950980490195,2.940970590294097,6.861931380686193,top,modifier
ACC-0110,Vanilla Gourmand,Gourmand,NOTE-0087,Cashmeran,4.687046870468705,2.8120281202812025,6.562065620656207,base,modifier
ACC-0110,Vanilla Gourmand,Gourmand,NOTE-0456,Vanillin,38.763387633876334,23.25823258232582,54.26854268542685,base,driver
ACC-0110,Vanilla Gourmand,Gourmand,NOTE-0457,Benzoin Siam,10.007100071000709,6.004060040600406,14.010140101401014,base,modifier
ACC-0110,Vanilla Gourmand,Gourmand,NOTE-0465,Musk Ketone,5.168051680516805,3.101031010310103,7.236072360723607,base,modifier
ACC-0110,Vanilla Gourmand,Gourmand,NOTE-0495,Ethyl Maltol,25.292252922529226,15.175151751517514,35.409354093540934,base,support
ACC-0110,Vanilla Gourmand,Gourmand,NOTE-0496,Tonka Bean Absolute,16.082160821608216,9.649096490964908,22.51522515225152,base,support
ACC-0111,Woody Amber,Woody/Amber,NOTE-0016,Amberwood,8.856,5.314,12.399,base,driver
ACC-0111,Woody Amber,Woody/Amber,NOTE-0021,Ambroxan,23.61,14.166,33.054,base,driver|modifier
ACC-0111,Woody Amber,Woody/Amber,NOTE-0087,Cashmeran,3.154,1.892,4.415,base,modifier
ACC-0111,Woody Amber,Woody/Amber,NOTE-0094,Cedarwood,6.511,3.907,9.116,base,support
ACC-0111,Woody Amber,Woody/Amber,NOTE-0205,Iso E Super,19.95,11.969999999999999,27.93,base,driver|support
ACC-0111,Woody Amber,Woody/Amber,NOTE-0269,Musk,1.771,1.063,2.48,base,modifier
ACC-0111,Woody Amber,Woody/Amber,NOTE-0354,Sandalwood,4.508,2.705,6.311,base,support
ACC-0111,Woody Amber,Woody/Amber,NOTE-0453,Vetiver Haiti,2.883,1.73,4.036,base,modifier
ACC-0111,Woody Amber,Woody/Amber,NOTE-0455,Labdanum Absolute,4.989,2.993,6.985,base,support
ACC-0111,Woody Amber,Woody/Amber,NOTE-0456,Vanillin,3.47,2.082,4.857,base,support
ACC-0111,Woody Amber,Woody/Amber,NOTE-0459,Cedarwood Virginia,13.826,8.296,19.355999999999998,base,driver|support
ACC-0111,Woody Amber,Woody/Amber,NOTE-0460,Vetiveryl Acetate,4.985,2.991,6.979,base,support
ACC-0111,Woody Amber,Woody/Amber,NOTE-0476,Habanolide,1.487,0.892,2.082,base,modifier
ACC-0112,Aquatic Fresh,Fresh Aquatic,NOTE-0021,Ambroxan,16.075,9.645,22.505,base,modifier
ACC-0112,Aquatic Fresh,Fresh Aquatic,NOTE-0205,Iso E Super,13.925,8.355,19.495,base,modifier
ACC-0112,Aquatic Fresh,Fresh Aquatic,NOTE-0464,Aldehyde C-12 MNA,7.573,4.544,10.602,top,support
ACC-0112,Aquatic Fresh,Fresh Aquatic,NOTE-0497,Calone,11.065,6.639,15.491,top,driver
ACC-0112,Aquatic Fresh,Fresh Aquatic,NOTE-0498,Dihydromyrcenol,6.362,3.817,8.907,top,support
ACC-0112,Aquatic Fresh,Fresh Aquatic,NOTE-0499,Lavender Oil,45.0,27.0,63.0,heart,modifier
ACC-0113,Rose Floral,Floral,NOTE-0465,Musk Ketone,40.0,24.0,56.0,base,modifier
ACC-0113,Rose Floral,Floral,NOTE-0500,Phenyl Ethyl Alcohol,21.99,13.194,30.788,heart,driver
ACC-0113,Rose Floral,Floral,NOTE-0501,Rose Absolute,14.198,8.518,19.876,heart,driver
ACC-0113,Rose Floral,Floral,NOTE-0502,Geraniol,9.722,5.834,13.612,heart,support
ACC-0113,Rose Floral,Floral,NOTE-0503,Citronellol,8.828,5.296,12.358,heart,support
ACC-0113,Rose Floral,Floral,NOTE-0504,Damascenone,5.262,3.158,7.368,heart,modifier
ACC-0114,Clean Musk,Musk,NOTE-0205,Iso E Super,10.504,6.302,14.706,base,modifier
ACC-0114,Clean Musk,Musk,NOTE-0476,Habanolide,23.808,14.284,33.332,base,driver
ACC-0114,Clean Musk,Musk,NOTE-0505,Galaxolide,33.608,20.164,47.052,base,driver
ACC-0114,Clean Musk,Musk,NOTE-0506,Helvetolide,14.552,8.732,20.372,base,support
ACC-0114,Clean Musk,Musk,NOTE-0507,Ambrettolide,13.37,8.022,18.718,base,support
ACC-0114,Clean Musk,Musk,NOTE-0508,Ethylene Brassylate,4.158,2.494,5.82,base,modifier
ACC-0115,Fruity Floral,Fruity/Floral,NOTE-0027,Apple,5.774778893600921,3.4651826394034466,8.084375147798395,top,support
ACC-0115,Fruity Floral,Fruity/Floral,NOTE-0193,Hedione,6.764831076287621,4.05952925225836,9.47170941653135,heart,modifier
ACC-0115,Fruity Floral,Fruity/Floral,NOTE-0209,Jasmine,7.363907237785941,4.418974949157352,10.310416042628999,heart,support
ACC-0115,Fruity Floral,Fruity/Floral,NOTE-0269,Musk,16.892371238038184,10.135422742822911,23.65089624946793,base,modifier
ACC-0115,Fruity Floral,Fruity/Floral,NOTE-0303,Pear,7.90307578313443,4.742160773123552,11.065567309359778,top,driver
ACC-0115,Fruity Floral,Fruity/Floral,NOTE-0338,Rose,4.415821916728414,2.650123756522836,6.183096593148461,heart,modifier
ACC-0115,Fruity Floral,Fruity/Floral,NOTE-0465,Musk Ketone,15.20076933991266,9.120146300704704,21.28139237912062,base,modifier
ACC-0115,Fruity Floral,Fruity/Floral,NOTE-0504,Damascenone,5.186738345603885,3.112043007362331,7.261433683845438,heart,modifier
ACC-0115,Fruity Floral,Fruity/Floral,NOTE-0509,Linalool,14.552821175765795,8.732323311945265,20.373319039586324,heart|top,driver
ACC-0115,Fruity Floral,Fruity/Floral,NOTE-0510,Linalyl Acetate,7.699705191467896,4.619192508394949,10.778641358326372,top,support
ACC-0115,Fruity Floral,Fruity/Floral,NOTE-0511,Gamma-Undecalactone,8.245179801674261,4.947107881004556,11.543251722343966,heart,support
ACC-0116,Spicy Oriental,Oriental Spicy,NOTE-0455,Labdanum Absolute,15.82063282531301,9.492379695187807,22.148885955438214,base,support
ACC-0116,Spicy Oriental,Oriental Spicy,NOTE-0456,Vanillin,9.88239529581183,5.930237209488379,13.836553462138484,base,modifier
ACC-0116,Spicy Oriental,Oriental Spicy,NOTE-0458,Patchouli Alcohol,4.296171846873875,2.5781031241249646,6.016240649625985,base,modifier
ACC-0116,Spicy Oriental,Oriental Spicy,NOTE-0512,Cinnamon Bark Oil,37.99151966078642,22.794911796471855,53.1901276051042,heart|top,driver
ACC-0116,Spicy Oriental,Oriental Spicy,NOTE-0513,Clove Bud Oil,18.95875835033401,11.376455058202326,26.5430617224689,heart,support
ACC-0116,Spicy Oriental,Oriental Spicy,NOTE-0514,Nutmeg Oil,13.050522020880834,7.8303132125285,18.270730829233166,heart,support
ACC-0117,Soft Chypre,Chypre,NOTE-0205,Iso E Super,3.01,1.806,4.216,base,modifier
ACC-0117,Soft Chypre,Chypre,NOTE-0449,Bergamot Oil,25.0,15.0,35.0,top,driver
ACC-0117,Soft Chypre,Chypre,NOTE-0452,Oakmoss Absolute,11.79,7.074,16.506,base,driver
ACC-0117,Soft Chypre,Chypre,NOTE-0455,Labdanum Absolute,7.946,4.768,11.124,base,support
ACC-0117,Soft Chypre,Chypre,NOTE-0501,Rose Absolute,45.0,27.0,63.0,heart,modifier
ACC-0117,Soft Chypre,Chypre,NOTE-0515,Patchouli Heart,7.254,4.352,10.154,base,support
ACC-0118,Ozonic Fresh,Fresh,NOTE-0021,Ambroxan,14.404,8.642,20.165,base,modifier
ACC-0118,Ozonic Fresh,Fresh,NOTE-0205,Iso E Super,15.596,9.358,21.835,base,modifier
ACC-0118,Ozonic Fresh,Fresh,NOTE-0464,Aldehyde C-12 MNA,10.422,6.253,14.591,top,driver
ACC-0118,Ozonic Fresh,Fresh,NOTE-0497,Calone,7.605,4.563,10.647,top,support
ACC-0118,Ozonic Fresh,Fresh,NOTE-0498,Dihydromyrcenol,6.973,4.184,9.763,top,support
ACC-0118,Ozonic Fresh,Fresh,NOTE-0499,Lavender Oil,45.0,27.0,63.0,heart,modifier
ACC-0119,Mossy Forest,Mossy,NOTE-0205,Iso E Super,2.934,1.76,4.107,base,modifier
ACC-0119,Mossy Forest,Mossy,NOTE-0452,Oakmoss Absolute,15.386,9.232,21.541,base,driver
ACC-0119,Mossy Forest,Mossy,NOTE-0453,Vetiver Haiti,7.743,4.646,10.84,base,support
ACC-0119,Mossy Forest,Mossy,NOTE-0476,Habanolide,2.696,1.617,3.774,base,modifier
ACC-0119,Mossy Forest,Mossy,NOTE-0477,Galbanum Resin,60.0,36.0,84.0,heart,modifier
ACC-0119,Mossy Forest,Mossy,NOTE-0515,Patchouli Heart,11.241,6.745,15.738,base,support
ACC-0120,Leather Smoke,Leather,NOTE-0087,Cashmeran,6.616933830661693,3.969960300396996,9.26290737092629,base,modifier
ACC-0120,Leather Smoke,Leather,NOTE-0455,Labdanum Absolute,10.42889571104289,6.256937430625693,14.599854001459985,base,modifier
ACC-0120,Leather Smoke,Leather,NOTE-0471,Birch Tar Rectified,33.502664973350264,20.10179898201018,46.903530964690354,base,driver
ACC-0120,Leather Smoke,Leather,NOTE-0476,Habanolide,7.323926760732392,4.393956060439396,10.253897461025389,base,modifier
ACC-0120,Leather Smoke,Leather,NOTE-0485,IsoButyl Quinoline,25.31574684253157,15.189848101518983,35.44264557354426,base,support
ACC-0120,Leather Smoke,Leather,NOTE-0516,Castoreum Replacer,16.811831881681183,10.086899131008689,23.535764642353577,base,support
ACC-0121,Milky Fig,Fruity Green,NOTE-0169,Galbanum,25.0,15.0,35.0,top,support
ACC-0121,Milky Fig,Fruity Green,NOTE-0205,Iso E Super,8.235,4.941,11.529,base,modifier
ACC-0121,Milky Fig,Fruity Green,NOTE-0459,Cedarwood Virginia,14.243,8.546,19.94,base,modifier
ACC-0121,Milky Fig,Fruity Green,NOTE-0465,Musk Ketone,7.522,4.513,10.53,base,modifier
ACC-0121,Milky Fig,Fruity Green,NOTE-0517,Fig Leaf Accord,26.067,15.64,36.493,heart,driver
ACC-0121,Milky Fig,Fruity Green,NOTE-0518,Coconut Lactone,18.933,11.36,26.507,heart,support
ACC-0122,Clean Laundry,Clean,NOTE-0193,Hedione,16.286,9.771,22.8,heart,support
ACC-0122,Clean Laundry,Clean,NOTE-0205,Iso E Super,13.985,8.391,19.579,base,modifier
ACC-0122,Clean Laundry,Clean,NOTE-0474,Aldehyde C-11,25.0,15.0,35.0,top,driver
ACC-0122,Clean Laundry,Clean,NOTE-0499,Lavender Oil,9.0,5.4,12.6,heart,modifier
ACC-0122,Clean Laundry,Clean,NOTE-0505,Galaxolide,16.015,9.609,22.421,base,modifier
ACC-0122,Clean Laundry,Clean,NOTE-0509,Linalool,19.714,11.829,27.6,heart,support
ACC-0123,Sweet Tobacco,Tobacco,NOTE-0456,Vanillin,11.131,6.678,15.583,base,modifier
ACC-0123,Sweet Tobacco,Tobacco,NOTE-0458,Patchouli Alcohol,4.839,2.904,6.775,base,modifier
ACC-0123,Sweet Tobacco,Tobacco,NOTE-0465,Musk Ketone,6.203,3.722,8.685,base,modifier
ACC-0123,Sweet Tobacco,Tobacco,NOTE-0496,Tonka Bean Absolute,18.016,10.81,25.222,base,support
ACC-0123,Sweet Tobacco,Tobacco,NOTE-0519,Tobacco Absolute,34.646,20.788,48.504,base,driver
ACC-0123,Sweet Tobacco,Tobacco,NOTE-0520,Honey Accord,25.165,15.099,35.231,base,support
ACC-0124,Icy Mint,Fresh,NOTE-0021,Ambroxan,14.320856791432085,8.591914080859192,20.048799512004877,base,modifier
ACC-0124,Icy Mint,Fresh,NOTE-0205,Iso E Super,15.678843211567884,9.40790592094079,21.950780492195076,base,modifier
ACC-0124,Icy Mint,Fresh,NOTE-0499,Lavender Oil,44.99955000449995,26.999730002699973,62.999370006299934,heart,modifier
ACC-0124,Icy Mint,Fresh,NOTE-0521,Peppermint Oil,11.249887501124988,6.749932500674993,15.749842501574983,top,driver
ACC-0124,Icy Mint,Fresh,NOTE-0522,Menthol Crystals,7.524924750752493,4.5149548504514945,10.53389466105339,top,support
ACC-0124,Icy Mint,Fresh,NOTE-0523,Eucalyptol,6.2259377406225935,3.734962650373496,8.71591284087159,top,support
ACC-0125,Honeyed Floral,Floral Sweet,NOTE-0205,Iso E Super,10.448895511044888,6.268937310626893,14.628853711462884,base,modifier
ACC-0125,Honeyed Floral,Floral Sweet,NOTE-0465,Musk Ketone,11.200887991120089,6.719932800671993,15.680843191568083,base,modifier
ACC-0125,Honeyed Floral,Floral Sweet,NOTE-0493,Orange Blossom Absolute,28.07171928280717,16.842831571684282,39.29960700392996,heart,driver
ACC-0125,Honeyed Floral,Floral Sweet,NOTE-0494,Ylang-Ylang Extra,12.888871111288886,7.732922670773291,18.04381956180438,heart,support
ACC-0125,Honeyed Floral,Floral Sweet,NOTE-0520,Honey Accord,19.03980960190398,11.423885761142387,26.65573344266557,heart,support
ACC-0125,Honeyed Floral,Floral Sweet,NOTE-0524,Benzyl Salicylate,18.349816501834983,11.009889901100989,25.689743102568976,base,modifier
ACC-0126,Earthy Root,Earthy,NOTE-0021,Ambroxan,5.809,3.486,8.133,base,modifier
ACC-0126,Earthy Root,Earthy,NOTE-0205,Iso E Super,6.323,3.794,8.852,base,modifier
ACC-0126,Earthy Root,Earthy,NOTE-0453,Vetiver Haiti,35.37,21.222,49.517,base,driver
ACC-0126,Earthy Root,Earthy,NOTE-0458,Patchouli Alcohol,25.957,15.574,36.339,base,support
ACC-0126,Earthy Root,Earthy,NOTE-0472,Guaiac Wood Oil,10.04,6.024,14.057,base,modifier
ACC-0126,Earthy Root,Earthy,NOTE-0525,Cypriol Oil,16.501,9.901,23.101,base,support
ACC-0127,Fizzy Citrus,Citrus,NOTE-0205,Iso E Super,28.602286022860227,17.161171611716117,40.04340043400434,base,modifier
ACC-0127,Fizzy Citrus,Citrus,NOTE-0449,Bergamot Oil,13.629136291362913,8.17808178081781,19.08119081190812,top,support
ACC-0127,Fizzy Citrus,Citrus,NOTE-0476,Habanolide,25.943259432594328,15.566155661556616,36.320363203632034,base,modifier
ACC-0127,Fizzy Citrus,Citrus,NOTE-0489,Aldehyde C-10,8.56008560085601,5.136051360513605,11.984119841198412,top,support
ACC-0127,Fizzy Citrus,Citrus,NOTE-0491,Petitgrain Oil,5.358053580535805,3.215032150321503,7.502075020750207,top,modifier
ACC-0127,Fizzy Citrus,Citrus,NOTE-0526,Grapefruit Oil,17.90717907179072,10.74410744107441,25.070250702507025,top,driver
ACC-0128,Creamy Iris,Powdery,NOTE-0205,Iso E Super,5.553,3.332,7.774,base,modifier
ACC-0128,Creamy Iris,Powdery,NOTE-0465,Musk Ketone,5.952,3.571,8.333,base,modifier
ACC-0128,Creamy Iris,Powdery,NOTE-0484,Heliotropin,11.707,7.024,16.39,heart,modifier
ACC-0128,Creamy Iris,Powdery,NOTE-0527,Orris Butter,28.495,17.097,39.893,base,driver
ACC-0128,Creamy Iris,Powdery,NOTE-0528,Iris Aldehyde,28.751,17.251,40.251,heart,support
ACC-0128,Creamy Iris,Powdery,NOTE-0529,Carrot Seed Oil,19.542,11.725,27.358,heart,support
ACC-0129,Classic Lavender,Aromatic,NOTE-0134,Coumarin,26.459,15.875,37.042,base,modifier
ACC-0129,Classic Lavender,Aromatic,NOTE-0205,Iso E Super,15.197,9.118,21.275,base,modifier
ACC-0129,Classic Lavender,Aromatic,NOTE-0448,Lavandin Oil,9.624,5.775,13.474,top,support
ACC-0129,Classic Lavender,Aromatic,NOTE-0465,Musk Ketone,12.89,7.734,18.046,base,modifier
ACC-0129,Classic Lavender,Aromatic,NOTE-0499,Lavender Oil,20.974,12.584,29.363,top,driver
ACC-0129,Classic Lavender,Aromatic,NOTE-0510,Linalyl Acetate,14.856,8.914,20.799,top,support
ACC-0130,Bright Neroli,Citrus Floral,NOTE-0193,Hedione,12.900129001290013,7.740077400774008,18.060180601806017,heart,modifier
ACC-0130,Bright Neroli,Citrus Floral,NOTE-0205,Iso E Super,30.000300003000028,18.000180001800018,42.00042000420004,base,modifier
ACC-0130,Bright Neroli,Citrus Floral,NOTE-0449,Bergamot Oil,4.639046390463904,2.7830278302783027,6.495064950649506,top,modifier
ACC-0130,Bright Neroli,Citrus Floral,NOTE-0491,Petitgrain Oil,8.638086380863808,5.183051830518305,12.094120941209411,top,support
ACC-0130,Bright Neroli,Citrus Floral,NOTE-0493,Orange Blossom Absolute,32.100321003210034,19.26019260192602,44.94044940449404,heart,support
ACC-0130,Bright Neroli,Citrus Floral,NOTE-0530,Neroli Oil,11.72211722117221,7.033070330703307,16.411164111641117,top,driver
ACC-0131,Fresh Green Apple,Fruity Fresh,NOTE-0205,Iso E Super,15.679,9.408,21.951,base,modifier
ACC-0131,Fresh Green Apple,Fruity Fresh,NOTE-0465,Musk Ketone,14.321,8.592,20.049,base,modifier
ACC-0131,Fresh Green Apple,Fruity Fresh,NOTE-0509,Linalool,45.0,27.0,63.0,heart,modifier
ACC-0131,Fresh Green Apple,Fruity Fresh,NOTE-0531,Hexyl Acetate,11.396,6.838,15.954,top,driver
ACC-0131,Fresh Green Apple,Fruity Fresh,NOTE-0532,cis-3-Hexenol,8.357,5.014,11.7,top,support
ACC-0131,Fresh Green Apple,Fruity Fresh,NOTE-0533,Aldehyde C-6,5.247,3.148,7.346,top,support
ACC-0132,Soft Violet,Floral Powdery,NOTE-0205,Iso E Super,9.243,5.546,12.94,base,modifier
ACC-0132,Soft Violet,Floral Powdery,NOTE-0465,Musk Ketone,8.492,5.095,11.889,base,modifier
ACC-0132,Soft Violet,Floral Powdery,NOTE-0480,Violet Leaf Absolute,20.737,12.442,29.032,heart,support
ACC-0132,Soft Violet,Floral Powdery,NOTE-0481,Orris Concrete,22.265,13.359,31.172,base,support
ACC-0132,Soft Violet,Floral Powdery,NOTE-0484,Heliotropin,8.674,5.204,12.143,heart,modifier
ACC-0132,Soft Violet,Floral Powdery,NOTE-0534,Ionone Alpha,30.589,18.353,42.825,heart,driver
ACC-0133,Warm Cashmere,Woody Musk,NOTE-0021,Ambroxan,18.077,10.846,25.308,base,support
ACC-0133,Warm Cashmere,Woody Musk,NOTE-0087,Cashmeran,32.011,19.207,44.816,base,driver
ACC-0133,Warm Cashmere,Woody Musk,NOTE-0205,Iso E Super,27.398,16.439,38.357,base,support
ACC-0133,Warm Cashmere,Woody Musk,NOTE-0459,Cedarwood Virginia,10.827,6.496,15.158,base,modifier
ACC-0133,Warm Cashmere,Woody Musk,NOTE-0465,Musk Ketone,5.218,3.131,7.305,base,modifier
ACC-0133,Warm Cashmere,Woody Musk,NOTE-0476,Habanolide,6.469,3.881,9.057,base,modifier
ACC-0134,Herbal Cologne,Aromatic Citrus,NOTE-0205,Iso E Super,54.545,32.727,76.364,base,modifier
ACC-0134,Herbal Cologne,Aromatic Citrus,NOTE-0449,Bergamot Oil,16.682,10.009,23.354,top,driver
ACC-0134,Herbal Cologne,Aromatic Citrus,NOTE-0491,Petitgrain Oil,5.805,3.483,8.127,top,modifier
ACC-0134,Herbal Cologne,Aromatic Citrus,NOTE-0499,Lavender Oil,12.47,7.482,17.458,top,support
ACC-0134,Herbal Cologne,Aromatic Citrus,NOTE-0530,Neroli Oil,2.512,1.507,3.517,top,modifier
ACC-0134,Herbal Cologne,Aromatic Citrus,NOTE-0535,Rosemary Oil,7.986,4.792,11.18,top,support
ACC-0135,Sweet Almond,Gourmand Nutty,NOTE-0205,Iso E Super,4.507045070450704,2.704027040270403,6.310063100631005,base,modifier
ACC-0135,Sweet Almond,Gourmand Nutty,NOTE-0456,Vanillin,14.031140311403114,8.418084180841808,19.64319643196432,base,support
ACC-0135,Sweet Almond,Gourmand Nutty,NOTE-0465,Musk Ketone,4.141041410414104,2.4850248502485024,5.798057980579806,base,modifier
ACC-0135,Sweet Almond,Gourmand Nutty,NOTE-0484,Heliotropin,45.000450004500046,27.000270002700027,63.000630006300064,heart,support
ACC-0135,Sweet Almond,Gourmand Nutty,NOTE-0496,Tonka Bean Absolute,7.320073200732008,4.392043920439205,10.24910249102491,base,modifier
ACC-0135,Sweet Almond,Gourmand Nutty,NOTE-0536,Benzaldehyde,25.000250002500024,15.000150001500014,35.00035000350003,top,driver
ACC-0136,Dry Hay,Dry Herbal,NOTE-0134,Coumarin,16.079,9.647,22.511,base,support
ACC-0136,Dry Hay,Dry Herbal,NOTE-0205,Iso E Super,4.243,2.546,5.94,base,modifier
ACC-0136,Dry Hay,Dry Herbal,NOTE-0453,Vetiver Haiti,6.814,4.089,9.54,base,modifier
ACC-0136,Dry Hay,Dry Herbal,NOTE-0465,Musk Ketone,3.599,2.159,5.038,base,modifier
ACC-0136,Dry Hay,Dry Herbal,NOTE-0468,Hay Absolute,60.0,36.0,84.0,heart,driver
ACC-0136,Dry Hay,Dry Herbal,NOTE-0519,Tobacco Absolute,9.265,5.559,12.97,base,support
ACC-0137,Classic Fougere,Fougere,NOTE-0134,Coumarin,15.821,9.493,22.149,base,support
ACC-0137,Classic Fougere,Fougere,NOTE-0205,Iso E Super,5.138,3.083,7.194,base,modifier
ACC-0137,Classic Fougere,Fougere,NOTE-0449,Bergamot Oil,10.65,6.39,14.909,top,support
ACC-0137,Classic Fougere,Fougere,NOTE-0450,Geranium Oil,45.0,27.0,63.0,heart,support
ACC-0137,Classic Fougere,Fougere,NOTE-0452,Oakmoss Absolute,9.041,5.424,12.657,base,modifier
ACC-0137,Classic Fougere,Fougere,NOTE-0499,Lavender Oil,14.35,8.61,20.091,top,driver
ACC-0138,Modern Blue,Fresh Woody,NOTE-0021,Ambroxan,31.531,18.919,44.143,base,driver
ACC-0138,Modern Blue,Fresh Woody,NOTE-0205,Iso E Super,17.868,10.721,25.015,base,support
ACC-0138,Modern Blue,Fresh Woody,NOTE-0449,Bergamot Oil,15.202,9.121,21.283,top,support
ACC-0138,Modern Blue,Fresh Woody,NOTE-0465,Musk Ketone,5.147,3.088,7.206,base,modifier
ACC-0138,Modern Blue,Fresh Woody,NOTE-0498,Dihydromyrcenol,21.77,13.062,30.478,top,support
ACC-0138,Modern Blue,Fresh Woody,NOTE-0537,Pepper Black,8.482,5.089,11.875,top,modifier
ACC-0139,Sweet Vanilla,Gourmand,NOTE-0205,Iso E Super,5.451054510545105,3.271032710327103,7.632076320763207,base,modifier
ACC-0139,Sweet Vanilla,Gourmand,NOTE-0456,Vanillin,35.268352683526835,21.161211612116123,49.375493754937544,base,driver
ACC-0139,Sweet Vanilla,Gourmand,NOTE-0457,Benzoin Siam,16.870168701687017,10.12210122101221,23.61923619236192,base,support
ACC-0139,Sweet Vanilla,Gourmand,NOTE-0465,Musk Ketone,5.809058090580906,3.4850348503485034,8.132081320813208,base,modifier
ACC-0139,Sweet Vanilla,Gourmand,NOTE-0496,Tonka Bean Absolute,10.32910329103291,6.197061970619706,14.460144601446014,base,modifier
ACC-0139,Sweet Vanilla,Gourmand,NOTE-0538,Ethyl Vanillin,26.272262722627225,15.763157631576314,36.78136781367814,base,support
ACC-0140,Green Fig Leaf,Green,NOTE-0169,Galbanum,9.713,5.828,13.598,top,support
ACC-0140,Green Fig Leaf,Green,NOTE-0205,Iso E Super,15.679,9.408,21.951,base,modifier
ACC-0140,Green Fig Leaf,Green,NOTE-0465,Musk Ketone,14.321,8.592,20.049,base,modifier
ACC-0140,Green Fig Leaf,Green,NOTE-0517,Fig Leaf Accord,34.966,20.98,48.953,heart,driver
ACC-0140,Green Fig Leaf,Green,NOTE-0518,Coconut Lactone,10.034,6.02,14.047,heart,modifier
