recipe_version,accord_id,accord_name,accord_category,note_id,note_name,layer,note_role,default_pct_in_accord,min_pct_in_accord,max_pct_in_accord,generation_basis
v0.1-auto,ACC-0124,Icy Mint,Fresh,NOTE-0021,Ambroxan,base,modifier,14.320856791432085,8.591914080859192,20.048799512004877,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0124,Icy Mint,Fresh,NOTE-0499,Lavender Oil,heart,modifier,44.99955000449995,26.999730002699973,62.999370006299934,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0124,Icy Mint,Fresh,NOTE-0521,Peppermint Oil,top,driver,11.249887501124988,6.749932500674993,15.749842501574983,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0124,Icy Mint,Fresh,NOTE-0522,Menthol Crystals,top,support,7.524924750752493,4.5149548504514945,10.53389466105339,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0124,Icy Mint,Fresh,NOTE-0523,Eucalyptol,top,support,6.2259377406225935,3.734962650373496,8.71591284087159,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0125,Honeyed Floral,Floral Sweet,NOTE-0524,Benzyl Salicylate,base,modifier,18.349816501834983,11.009889901100989,25.689743102568976,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0125,Honeyed Floral,Floral Sweet,NOTE-0465,Musk Ketone,base,modifier,11.200887991120089,6.719932800671993,15.680843191568083,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0125,Honeyed Floral,Floral Sweet,NOTE-0205,Iso E Super,base,modifier,10.448895511044888,6.268937310626893,14.628853711462884,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0125,Honeyed Floral,Floral Sweet,NOTE-0493,Orange Blossom Absolute,heart,driver,28.07171928280717,16.842831571684282,39.29960700392996,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0125,Honeyed Floral,Floral Sweet,NOTE-0520,Honey Accord,heart,support,19.03980960190398,11.423885761142387,26.65573344266557,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0125,Honeyed Floral,Floral Sweet,NOTE-0494,Ylang-Ylang Extra,heart,support,12.888871111288886,7.732922670773291,18.04381956180438,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0126,Earthy Root,Earthy,NOTE-0453,Vetiver Haiti,base,driver,35.37,21.222,49.517,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0126,Earthy Root,Earthy,NOTE-0458,Patchouli Alcohol,base,support,25.957,15.574,36.339,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0126,Earthy Root,Earthy,NOTE-0525,Cypriol Oil,base,support,16.501,9.901,23.101,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0126,Earthy Root,Earthy,NOTE-0472,Guaiac Wood Oil,base,modifier,10.04,6.024,14.057,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0126,Earthy Root,Earthy,NOTE-0205,Iso E Super,base,modifier,6.323,3.794,8.852,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0126,Earthy Root,Earthy,NOTE-0021,Ambroxan,base,modifier,5.809,3.486,8.133,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0127,Fizzy Citrus,Citrus,NOTE-0205,Iso E Super,base,modifier,28.602286022860227,17.161171611716117,40.04340043400434,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0127,Fizzy Citrus,Citrus,NOTE-0476,Habanolide,base,modifier,25.943259432594328,15.566155661556616,36.320363203632034,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0127,Fizzy Citrus,Citrus,NOTE-0526,Grapefruit Oil,top,driver,17.90717907179072,10.74410744107441,25.070250702507025,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0127,Fizzy Citrus,Citrus,NOTE-0449,Bergamot Oil,top,support,13.629136291362913,8.17808178081781,19.08119081190812,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0127,Fizzy Citrus,Citrus,NOTE-0489,Aldehyde C-10,top,support,8.56008560085601,5.136051360513605,11.984119841198412,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0127,Fizzy Citrus,Citrus,NOTE-0491,Petitgrain Oil,top,modifier,5.358053580535805,3.215032150321503,7.502075020750207,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0128,Creamy Iris,Powdery,NOTE-0527,Orris Butter,base,driver,28.495,17.097,39.893,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0128,Creamy Iris,Powdery,NOTE-0465,Musk Ketone,base,modifier,5.952,3.571,8.333,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0128,Creamy Iris,Powdery,NOTE-0205,Iso E Super,base,modifier,5.553,3.332,7.774,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0128,Creamy Iris,Powdery,NOTE-0528,Iris Aldehyde,heart,support,28.751,17.251,40.251,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0128,Creamy Iris,Powdery,NOTE-0529,Carrot Seed Oil,heart,support,19.542,11.725,27.358,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0128,Creamy Iris,Powdery,NOTE-0484,Heliotropin,heart,modifier,11.707,7.024,16.39,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0129,Classic Lavender,Aromatic,NOTE-0134,Coumarin,base,modifier,26.459,15.875,37.042,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0129,Classic Lavender,Aromatic,NOTE-0205,Iso E Super,base,modifier,15.197,9.118,21.275,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0129,Classic Lavender,Aromatic,NOTE-0465,Musk Ketone,base,modifier,12.89,7.734,18.046,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0129,Classic Lavender,Aromatic,NOTE-0499,Lavender Oil,top,driver,20.974,12.584,29.363,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0129,Classic Lavender,Aromatic,NOTE-0510,Linalyl Acetate,top,support,14.856,8.914,20.799,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0129,Classic Lavender,Aromatic,NOTE-0448,Lavandin Oil,top,support,9.624,5.775,13.474,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0130,Bright Neroli,Citrus Floral,NOTE-0205,Iso E Super,base,modifier,30.000300003000028,18.000180001800018,42.00042000420004,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0130,Bright Neroli,Citrus Floral,NOTE-0493,Orange Blossom Absolute,heart,support,32.100321003210034,19.26019260192602,44.94044940449404,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0130,Bright Neroli,Citrus Floral,NOTE-0193,Hedione,heart,modifier,12.900129001290013,7.740077400774008,18.060180601806017,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0130,Bright Neroli,Citrus Floral,NOTE-0530,Neroli Oil,top,driver,11.72211722117221,7.033070330703307,16.411164111641117,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0130,Bright Neroli,Citrus Floral,NOTE-0491,Petitgrain Oil,top,support,8.638086380863808,5.183051830518305,12.094120941209411,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0130,Bright Neroli,Citrus Floral,NOTE-0449,Bergamot Oil,top,modifier,4.639046390463904,2.7830278302783027,6.495064950649506,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0131,Fresh Green Apple,Fruity Fresh,NOTE-0205,Iso E Super,base,modifier,15.679,9.408,21.951,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0131,Fresh Green Apple,Fruity Fresh,NOTE-0465,Musk Ketone,base,modifier,14.321,8.592,20.049,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0131,Fresh Green Apple,Fruity Fresh,NOTE-0509,Linalool,heart,modifier,45.0,27.0,63.0,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0131,Fresh Green Apple,Fruity Fresh,NOTE-0531,Hexyl Acetate,top,driver,11.396,6.838,15.954,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0131,Fresh Green Apple,Fruity Fresh,NOTE-0532,cis-3-Hexenol,top,support,8.357,5.014,11.7,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0131,Fresh Green Apple,Fruity Fresh,NOTE-0533,Aldehyde C-6,top,support,5.247,3.148,7.346,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0132,Soft Violet,Floral Powdery,NOTE-0481,Orris Concrete,base,support,22.265,13.359,31.172,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0132,Soft Violet,Floral Powdery,NOTE-0205,Iso E Super,base,modifier,9.243,5.546,12.94,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0132,Soft Violet,Floral Powdery,NOTE-0465,Musk Ketone,base,modifier,8.492,5.095,11.889,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0132,Soft Violet,Floral Powdery,NOTE-0534,Ionone Alpha,heart,driver,30.589,18.353,42.825,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0132,Soft Violet,Floral Powdery,NOTE-0480,Violet Leaf Absolute,heart,support,20.737,12.442,29.032,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0132,Soft Violet,Floral Powdery,NOTE-0484,Heliotropin,heart,modifier,8.674,5.204,12.143,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0133,Warm Cashmere,Woody Musk,NOTE-0087,Cashmeran,base,driver,32.011,19.207,44.816,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0133,Warm Cashmere,Woody Musk,NOTE-0205,Iso E Super,base,support,27.398,16.439,38.357,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0133,Warm Cashmere,Woody Musk,NOTE-0021,Ambroxan,base,support,18.077,10.846,25.308,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0133,Warm Cashmere,Woody Musk,NOTE-0459,Cedarwood Virginia,base,modifier,10.827,6.496,15.158,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0133,Warm Cashmere,Woody Musk,NOTE-0476,Habanolide,base,modifier,6.469,3.881,9.057,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0133,Warm Cashmere,Woody Musk,NOTE-0465,Musk Ketone,base,modifier,5.218,3.131,7.305,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0134,Herbal Cologne,Aromatic Citrus,NOTE-0205,Iso E Super,base,modifier,54.545,32.727,76.364,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0134,Herbal Cologne,Aromatic Citrus,NOTE-0449,Bergamot Oil,top,driver,16.682,10.009,23.354,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0134,Herbal Cologne,Aromatic Citrus,NOTE-0499,Lavender Oil,top,support,12.47,7.482,17.458,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0134,Herbal Cologne,Aromatic Citrus,NOTE-0535,Rosemary Oil,top,support,7.986,4.792,11.18,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0134,Herbal Cologne,Aromatic Citrus,NOTE-0491,Petitgrain Oil,top,modifier,5.805,3.483,8.127,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0134,Herbal Cologne,Aromatic Citrus,NOTE-0530,Neroli Oil,top,modifier,2.512,1.507,3.517,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0135,Sweet Almond,Gourmand Nutty,NOTE-0456,Vanillin,base,support,14.031140311403114,8.418084180841808,19.64319643196432,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0135,Sweet Almond,Gourmand Nutty,NOTE-0496,Tonka Bean Absolute,base,modifier,7.320073200732008,4.392043920439205,10.24910249102491,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0135,Sweet Almond,Gourmand Nutty,NOTE-0205,Iso E Super,base,modifier,4.507045070450704,2.704027040270403,6.310063100631005,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0135,Sweet Almond,Gourmand Nutty,NOTE-0465,Musk Ketone,base,modifier,4.141041410414104,2.4850248502485024,5.798057980579806,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0135,Sweet Almond,Gourmand Nutty,NOTE-0484,Heliotropin,heart,support,45.000450004500046,27.000270002700027,63.000630006300064,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0135,Sweet Almond,Gourmand Nutty,NOTE-0536,Benzaldehyde,top,driver,25.000250002500024,15.000150001500014,35.00035000350003,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0136,Dry Hay,Dry Herbal,NOTE-0134,Coumarin,base,support,16.079,9.647,22.511,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0136,Dry Hay,Dry Herbal,NOTE-0519,Tobacco Absolute,base,support,9.265,5.559,12.97,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0136,Dry Hay,Dry Herbal,NOTE-0453,Vetiver Haiti,base,modifier,6.814,4.089,9.54,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0136,Dry Hay,Dry Herbal,NOTE-0205,Iso E Super,base,modifier,4.243,2.546,5.94,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0136,Dry Hay,Dry Herbal,NOTE-0465,Musk Ketone,base,modifier,3.599,2.159,5.038,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0136,Dry Hay,Dry Herbal,NOTE-0468,Hay Absolute,heart,driver,60.0,36.0,84.0,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0137,Classic Fougere,Fougere,NOTE-0134,Coumarin,base,support,15.821,9.493,22.149,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0137,Classic Fougere,Fougere,NOTE-0452,Oakmoss Absolute,base,modifier,9.041,5.424,12.657,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0137,Classic Fougere,Fougere,NOTE-0205,Iso E Super,base,modifier,5.138,3.083,7.194,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0137,Classic Fougere,Fougere,NOTE-0450,Geranium Oil,heart,support,45.0,27.0,63.0,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0137,Classic Fougere,Fougere,NOTE-0499,Lavender Oil,top,driver,14.35,8.61,20.091,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0137,Classic Fougere,Fougere,NOTE-0449,Bergamot Oil,top,support,10.65,6.39,14.909,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0138,Modern Blue,Fresh Woody,NOTE-0021,Ambroxan,base,driver,31.531,18.919,44.143,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0138,Modern Blue,Fresh Woody,NOTE-0205,Iso E Super,base,support,17.868,10.721,25.015,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0138,Modern Blue,Fresh Woody,NOTE-0465,Musk Ketone,base,modifier,5.147,3.088,7.206,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0138,Modern Blue,Fresh Woody,NOTE-0498,Dihydromyrcenol,top,support,21.77,13.062,30.478,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0138,Modern Blue,Fresh Woody,NOTE-0449,Bergamot Oil,top,support,15.202,9.121,21.283,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0138,Modern Blue,Fresh Woody,NOTE-0537,Pepper Black,top,modifier,8.482,5.089,11.875,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0139,Sweet Vanilla,Gourmand,NOTE-0456,Vanillin,base,driver,35.268352683526835,21.161211612116123,49.375493754937544,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0139,Sweet Vanilla,Gourmand,NOTE-0538,Ethyl Vanillin,base,support,26.272262722627225,15.763157631576314,36.78136781367814,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0139,Sweet Vanilla,Gourmand,NOTE-0457,Benzoin Siam,base,support,16.870168701687017,10.12210122101221,23.61923619236192,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0139,Sweet Vanilla,Gourmand,NOTE-0496,Tonka Bean Absolute,base,modifier,10.32910329103291,6.197061970619706,14.460144601446014,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0139,Sweet Vanilla,Gourmand,NOTE-0465,Musk Ketone,base,modifier,5.809058090580906,3.4850348503485034,8.132081320813208,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0139,Sweet Vanilla,Gourmand,NOTE-0205,Iso E Super,base,modifier,5.451054510545105,3.271032710327103,7.632076320763207,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0140,Green Fig Leaf,Green,NOTE-0205,Iso E Super,base,modifier,15.679,9.408,21.951,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0140,Green Fig Leaf,Green,NOTE-0465,Musk Ketone,base,modifier,14.321,8.592,20.049,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0140,Green Fig Leaf,Green,NOTE-0517,Fig Leaf Accord,heart,driver,34.966,20.98,48.953,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0140,Green Fig Leaf,Green,NOTE-0518,Coconut Lactone,heart,modifier,10.034,6.02,14.047,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0140,Green Fig Leaf,Green,NOTE-0532,cis-3-Hexenol,top,support,15.287,9.172,21.402,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0140,Green Fig Leaf,Green,NOTE-0169,Galbanum,top,support,9.713,5.828,13.598,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0141,Smoky Incense,Incense,NOTE-0539,Frankincense Resin,base,driver,36.39,21.834,50.946,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0141,Smoky Incense,Incense,NOTE-0470,Myrrh Absolute,base,support,24.67,14.802,34.538,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0141,Smoky Incense,Incense,NOTE-0471,Birch Tar Rectified,base,support,14.944,8.967,20.922,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0141,Smoky Incense,Incense,NOTE-0455,Labdanum Absolute,base,modifier,11.257,6.754,15.759,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0141,Smoky Incense,Incense,NOTE-0205,Iso E Super,base,modifier,6.658,3.995,9.321,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0141,Smoky Incense,Incense,NOTE-0476,Habanolide,base,modifier,6.081,3.649,8.514,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0142,Clean Cotton,Clean,NOTE-0505,Galaxolide,base,modifier,16.517,9.91,23.124,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0142,Clean Cotton,Clean,NOTE-0205,Iso E Super,base,modifier,13.483,8.09,18.876,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0142,Clean Cotton,Clean,NOTE-0509,Linalool,heart,support,24.807,14.884,34.73,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0142,Clean Cotton,Clean,NOTE-0193,Hedione,heart,support,20.193,12.116,28.27,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0142,Clean Cotton,Clean,NOTE-0540,Aldehyde C-12 Lauric,top,driver,18.857,11.314,26.4,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0142,Clean Cotton,Clean,NOTE-0541,Rose Oxide,top,modifier,6.143,3.686,8.6,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0143,Roasted Coffee,Gourmand Dark,NOTE-0542,Coffee Absolute,base,driver,17.242,10.345,24.138,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0143,Roasted Coffee,Gourmand Dark,NOTE-0544,Cocoa Absolute,base,support,9.497,5.698,13.296,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0143,Roasted Coffee,Gourmand Dark,NOTE-0456,Vanillin,base,modifier,7.132,4.279,9.984,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0143,Roasted Coffee,Gourmand Dark,NOTE-0465,Musk Ketone,base,modifier,3.42,2.052,4.788,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0143,Roasted Coffee,Gourmand Dark,NOTE-0458,Patchouli Alcohol,base,modifier,2.709,1.626,3.793,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0143,Roasted Coffee,Gourmand Dark,NOTE-0543,Pyrazine Accord,heart,support,60.0,36.0,84.0,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0144,Metallic Mineral,Mineral,NOTE-0473,Ambergris Accord,base,support,21.411,12.846,29.975,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0144,Metallic Mineral,Mineral,NOTE-0205,Iso E Super,base,modifier,17.568,10.541,24.595,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0144,Metallic Mineral,Mineral,NOTE-0021,Ambroxan,base,modifier,8.113,4.868,11.358,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0144,Metallic Mineral,Mineral,NOTE-0476,Habanolide,base,modifier,7.454,4.472,10.436,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0144,Metallic Mineral,Mineral,NOTE-0489,Aldehyde C-10,top,driver,25.767,15.46,36.074,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0144,Metallic Mineral,Mineral,NOTE-0488,Pink Pepper CO₂,top,support,19.687,11.812,27.562,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0145,Generic Sweet,Sweet,NOTE-0456,Vanillin,base,driver,24.71,14.826,34.594,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0145,Generic Sweet,Sweet,NOTE-0496,Tonka Bean Absolute,base,modifier,7.317,4.39,10.244,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0145,Generic Sweet,Sweet,NOTE-0465,Musk Ketone,base,modifier,4.113,2.468,5.758,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0145,Generic Sweet,Sweet,NOTE-0205,Iso E Super,base,modifier,3.86,2.316,5.403,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0145,Generic Sweet,Sweet,NOTE-0495,Ethyl Maltol,heart,support,35.456,21.274,49.639,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0145,Generic Sweet,Sweet,NOTE-0545,Benzyl Alcohol,heart,support,24.544,14.726,34.361,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
v0.1-auto,ACC-0146,Cinnamon Spice,Spicy,NOTE-0457,Benzoin Siam,base,modifier,18.333,11.0,25.667,"importance*presence*compatibility; layer totals top25/heart45/base30; split top/heart, heart/base"
